id,texto,contexto,advocacy,atack,image,issue,call to action,ceremonial,comentarios
1543389539630292,"""❌ NO al proyecto de fraccionamiento en el Arroyo el Potrero en Ocean Park. El acceso a la costa es un derecho fundamental y, como Ediles, debemos ser cuidadosos y defenderlo. ¡Protejamos nuestro entorno y nuestros derechos!\n\n#Elabrazo #Abrazo949 #OceanPark #ProtecciónCostera #AccesoALaCosta #DerechosCiudadanos #ArroyoElPotrero #Maldonado #FraccionamientoNo #CuidadoDelMedioAmbiente #DefensaDelTerritorio #Sostenibilidad #PolíticasAmbientales #CompromisoSocial #Conservación #TerritorioUrbano #JusticiaAmbiental #GestiónResponsable #ProtecciónDelPaisaje #uruguaynatural"" Desde el abrazo rechazamos el proyecto de ofrecimiento sobre el arroyo del potrero a consideración de la Junta Departamental, porque va en contra de las directrices costeras y privatiza el acceso al arroyo y a la costa.",,0,1,0,1,0,0,
1545759613488738,"{} Yo me acuerdo Lo sabes, lo sentís, ahora toca votar independientes 909 Por desconfiar somos, somos un partido que cumple Somos el partido independiente 909, Pablo Mieres, Andrés Carrasco, diputado",,1,0,1,0,0,0,
1547389345815161,"No hacemos política por tradición, sino por convicción, con el apoyo popular y con las propuestas nacidas de las necesidades reales de nuestros militantes 💥🤛Y así quedó demostrado en el lanzamiento de campaña 🙌Venimos bien de abajo para llegar más alto y para poner a Maldonado a otro nivel ☝️⚡️#Venimos El otro día estaba hablando con unos compañeros del sistema político y sacaban cuentas de cuánto iba a votar Infante, cuánto iban a votar todos, pero también de cuánto iba a votar Infante. Y claro me ponían último, último, porque decían Infante no tiene gente. Infante no tiene gente que el sistema político conozca porque acá no hay nombres consagrados, acá hay un apellido con historia, acá está el pueblo de Maldonado que quiere lo mejor para Maldonado, que quiere trabajar por Maldonado y que quiere superarse en Maldonado.",,1,0,1,0,0,0,
1547405819144135,"El servicio de recolección de basura debe ser esencial y primordial para la gestión de gobierno departamental. Ese es nuestro compromiso por Salto y su gente! Día a día nos encontramos con contenedores desbordados de basura en toda la ciudad. El servicio de recolección tiene que ser esencial y primordial para una gestión de gobierno departamental. A eso nos comprometemos, desde la Lista 189, con Marcelo Malaquina Intendente y con Robert Silva a la Presidencia.",,1,0,0,1,0,0,
1552069972018208,Muchas gracias a todos los que nos acompañaron hoy. Gracias por el cariño 🤍 Vamos por más y mejor Maldonado para todos!! VAMOS POR EL FUTURO 🙌🏼 yo quiero hablar un ratito con Ayer muy especial yo quiero hablar a solas con Maldonado con ese Maldonado que me vio nacer con ese Maldonado que me dio mis hijos con ese Maldonado donde enterra mi padre y escuto mi madre con ese Maldonado en que jugué en sus calles estudié en su escuela con ese Maldonado en que he trabajado tantos años con aciertos y con errores con ese Maldonado que me dio la posibilidad de tener esta relación hermosa con la gente a vos Maldonado con vos Maldonado me comprometo a trabajar a dejar todo a hacer lo más posible para que seas más fuerte más grande más seguro más lindo más próspero y mejor para nuestra cancha aquí Maldonado soy Rodrigo Blas somos unión y cambio somos Maldonado y vamos por el futuro,,1,0,1,0,0,0,
1561064944732496,¡El compromiso sigue! ¡Suscríbete al canal!,,0,0,0,0,1,0,
1561919811105804,"[""Formá parte de nuestra campaña. Escribinos por Whatsapp!"",""Formá parte de nuestra campaña. Escribinos por Whatsapp!"",""Formá parte de nuestra campaña. Escribinos por Whatsapp!""]",,0,0,0,0,1,0,
1565134974430349,"""¿Por qué vota por Efraín? \n\n#espaciodelospuebloslibres #cabildoabiertorivera #epuebloslibres #CabildoAbierto #maninipresidente #rivera #VivaUruguay #uruguay🇺🇾 #UnidosPorElFuturo #aloseguro #UnSoloPaís #UruguayMásJusto #PropuestasConContenido"" y fraín, que es porque la palabra del pueblo, que esperamos después de tanto tiempo, por la seguridad, por la señal, por los niños y los abuelos en el cambio, junto que necesitamos todos.",,1,0,1,1,0,0,
1565176941086532,"""🎥✨ ¡Agradecimiento a nuestra increíble militancia! 🙌 El Senador Javier García, líder de @alianzapaisuy , les envía un mensaje especial para reconocer el arduo trabajo de todos ustedes. En estas últimas horas de campaña, sigamos buscando más votos y fortaleciendo nuestro compromiso con la reelección de un buen gobierno. 💪🗳️\nElegí un diputado de cercanía | @walterhugogodoy diputado @alvarodelgadouy presidente LISTA 3️⃣6️⃣"" Queridos Walter y toda la barra de la lista 36 de Colonia, faltan pocas horas para el domingo y primero que nada felicitarlos por la campaña. Y segundo, además de felicitarlos, decir que tenemos la mayoría parlamentaria al alcance de mano y que ustedes con la 36 van a ser un valor fundamental en lograrla para el Partido Nacional y para la coalición. Por eso Walter, a ti, a toda la barra de la 36 allí en Colonia, para adelante, adelante con fe, el domingo con todo y a ganar. Apoyando a la lista 36, no solo está respaldando Álvaro Delgado como presidente, sino también a Walter Godoy como su diputado en Colonia.",,1,0,1,0,0,1,
1567141787168360,"🔜 El 30 de junio vota lista 33, es tiempo de renovar, es tiempo de la gente… #ConstruyendoFuturo #Lista33 #UruguayparaAdelante Tomar acción puede cambiar las cosas. El primer paso es tomar una decisión. Preguntate, en un futuro cercano, ¿dónde te gustaría estar? No dejes que nada frene tus sueños. Hay que entender que cuando algo entra en movimiento, se queda en movimiento, se multiplica. Es más fácil no hacer nada y esperar a que otros decidan. ¿Pero es lo que realmente querés? A veces hay que dejar atrás los prejuicios para dar lugar a nuevas oportunidades. Nunca te rindas. Aprende, lucha, seguí avanzando. Ánimate a hacer lo que pensás. Ese es tu gran poder. Porque todos tenemos la esperanza de hacer de éste un país mejor.",,1,0,0,0,1,0,
1567237757176038,"La juventud que va en serio. ↗️ #GurméndezPresidente #VaEnSerio Estoy con Gabriel por cuatro razones. Por sus intenciones, por sus conocimientos, por su experiencia y por el equipo que lo rodea. Estoy con Gabriel por su compromiso con la educación de calidad. Mejorar nuestro sistema educativo nos dará mejores oportunidades, mejor preparación y mejor acceso al mercado laboral. Estoy con Gabriel por el impacto positivo que nos genera la juventud y por la inclusión que nos da la hora de estar en su equipo de trabajo. Estoy con Gabriel porque en el tema seguridad, trabajo juvenil y emprendedurismo va en serio. Apoyo a Gabriel porque él nos da el espacio a los jóvenes para aportar ideas y que el Uruguay cree. Estoy con Gabriel porque es quien va a saber liderar el partido. Porque es el hombre que verdaderamente está comprometido con la ética y la transparencia del Partido Colorado.",,1,0,1,0,0,0,
1567266767518828,"""Somos la 3340 y vamos para adelante""",,1,0,0,0,0,0,
1568090274145890,"""El Frente es Amplio por eso este domingo realizamos una jornada todos los sectores de nuestra fuerza política en unidad. Juntos es la única manera de ganar el gobierno, siempre en busca de la pública felicidad para todas y todos los vecinos de Treinta y Tres."" Música",,1,0,1,0,0,1,
1568336927157293,"['#Patrocinado para Denis Hornos - Lista 404 | Hoy agradecemos profundamente por la democracia en nuestro querido Uruguay.\n\nGracias a ella, podemos expresarnos, construir juntos y soñar con un futuro mejor.\n\nSigamos valorando y cuidando este derecho que nos permite ser libres y avanzar como país.'] ¡Somos fruto que renace de la década del 20! ¡Que quiere seguir cambiando y avanzar con nuestra gente! ¡Somos un deano!",,1,0,0,0,0,1,
1571223593425123,"Movimiento de Vecinos territorial del espacio 40. Nuestro camino recorrido. Ni un Paso Atrás Sabías que era tiempo de cambiar, que algo bueno iba a pasar, que en el aire se sentía la brisa de libertad. Hoy vivís con alegría, sabías que se venía un país para crecer y para celebrar la vida. El orgullo que nos une, del color que nos reúne, bajo este cielo celeste quedó. Las tormentas, la razón nos da la fuerza, nos impulsa cuando hablamos de vida. ¡Más y más atrás!",,1,0,0,0,0,0,
1573483819928727,"""🌟 Última semana de campaña luego del acto de ayer en Melo. No tengas dudas, Álvaro, que compartimos tus ganas y que vamos a poner el entusiasmo y el corazón ❤️ para reelegir un buen gobierno el 27, encabezado por vos y Valeria.\n\nTenemos la certeza de que tenés las cualidades necesarias, más que para ser candidato, para ser un gran Presidente de la República. 🇺🇾✨"" Para ser presidente hay que tener cuatro cosas. Hay que tener equipo y vaya si tenemos un equipo preparado y probado para gobernar. Hay que tener propuestas, hay que tener programas, y vaya si tenemos programas. Hay que estar capacitado para manejar el Uruguay en los momentos más duros, en los momentos de tormenta. Y hay que además tener credibilidad para mirar a la gente a los ojos sin bajarle la mirada con mucho orgullo y pedirle la confianza. Si tenés todo eso, pa' esa presidencia. Yo me siento con ganas, me siento preparado, me siento entusiasmado, que el Uruguay me voy de aquí de melo con más ganas que nunca. Si ustedes ponen lo que tienen que poner, pongan el corazón, pongan el entusiasmo, pongan las ganas, no vamos a permitir que nos arrebate el futuro. Y olvídense del ruido porque las lunes pasan y el azul queda. Gracias.",,1,0,1,0,0,1,
1574730573086636,"Este 30 de junio, espero tu voto de confianza. Somos garantía de gestión y transparencia. Más Partido Independiente, más equidad, mejor país. #PabloMieres #DeAcáParaArriba, Este 30 de junio, espero tu voto de confianza. Somos garantía de gestión y transparencia. Más Partido Independiente, más equidad, mejor país. #PabloMieres #DeAcáParaArriba Eliminar la pobreza infantil es posible. Nos proponemos reducirla a la mitad en los próximos 5 años y en 5 años más dejarla en cero. Hemos demostrado que sabemos cómo hacerlo. Por eso queremos seguir de acá para arriba.",,1,0,1,1,0,0,
1575455926568488,"LARGÓ PANI EN SAN RAMÓN (CANELONES). Hoy 26/5 quedó inaugurada la sede de la Lista 300 del P.N. que orienta Dámaso Pani. **ESPACIO CONTRATADO** (por contrataciones de espacios políticos en ANPI TV comunicarse con el cel. 095 039 570). Damos, eso es el arranque ahora si desde San Ramon y para toda la región. Si la verdad que en el día de hoy le estamos dando el puntazo digo yo acá porque la lista 300 está haciendo el lanzamiento de la lista en el día de hoy acá en San Ramon que nosotros vamos a trabajar con la lista 33 y la 300 de la departamental con la lista 33. En este caso acompañando la precandidatura de Laura Raffo se entiende verdad? Ni que hablar como la ve ahí nomás tranquilo. Acompañando a Laura Raffo con la 33 ni que hablar queremos que Laura Raffo sea la presidenta de la república en la que nosotros vamos a apoyar. Cuantos referentes del departamento se han arrimado digamos a este grupo tucio? Bueno hoy tenemos algunos que son fuera de San Ramon pero la mayoría que hay acá hoy son acá de San Ramon. Yo decía el otro día que tengo 5 candidatos a la alcaldía para acá para presentar en San Ramon que vamos a ver cómo lo voy a ordenar del primero al 5 uno va a tener que ser y bueno los otros van a ser suplentes. Tenemos un plantel muy lindo muy lindo para encarar la alcaldía acá en San Ramon. Hoy ya podemos saber algunos de esos nombres cómo está el tema porque las declaraciones tuyas el otro día generaron mucha expectativa en esta localidad justamente por eso. Bueno los que vinieron acá ahora que hay bastante gente como ustedes ven más o menos algunos ya han dicho algún nombre por fuera porque me lo han dicho yo de mi boca no lo voy a decir todavía porque son 5 que hay bueno uno va a tener que ser y los otros van a ser suplentes y vamos a ver de la manera que vamos a arreglar. Como yo les decía a ellos acá en San Ramon hay muchas cosas para hacer. Yo cuando asumí como alcalde de San Antonio lo primero que hice fue empezar de la orilla del pueblo hacia el centro por eso inauguramos este club en el barrio acá en San Ramon porque le gusta estar cerca de la gente del barrio y trabajar para la gente del barrio San Ramon sobre la orilla San Ramon hacia el centro San Ramon. Ya están definidos todos esos 5 o pueden haber algunos más todavía? Por ahora tenemos 5 que sé que van a ser de esos 5 va a ser uno y bueno si alguno quiere llegar a integrar la lista 300 va a ser bienvenido. A todos los vamos a llevar a la lista todos los que quieran venir. Para elegir uno de esos 5 cual va a ser el criterio que vas a utilizar? Bueno el que sea más parecido a mi que yo vea como yo siempre dije todos los que conocen San Antonio lo invito a ir a San Antonio lo que era un San Antonio hace 9 años atrás a lo que es ahora. San Antonio ha sido un ejemplo para el departamento de Canerones y para el país y para el país y bueno el que el alcalde que yo vea que va a ser candidato que va a trabajar más o menos parecido a mi que yo vea y que yo lo pueda dominar que haga lo que yo le diga ese va a ser candidato alcalde acá en San Ramon. En que otros puntos de la ciudad de Canelones o pueblos vas a tener referentes como tenes acá? Bueno voy a tener San Antonio, San Ramon, Santa Lucía, Las Piedras, Canelones, Sause y ahora vino un muchacho a hablar de ese lado de la playa de Cuchilla Alta que vino a hablar conmigo para ser candidato a la alcaldía de Cuchilla Alta y también lo vamos a sentar. Para cuando el cierre de campaña porque esto se va muy rápido viste no? Y ya tenemos el cierre de campaña el domingo 16 de junio a las 3 de la tarde comienza con Media Banda con La Pachanca, Richard y Banda Z y también Néstor Valenzuela y también vamos a ver mucha gente más como yo siempre les digo van a estar presentes desde la departamental, van a estar presentes desde la presidencia algunos que van a venir vamos a ver si podemos contar con Laura Rajo. Laura Rajo me dijo el otro día que si podía llegar el 16 al cierre de campaña iba a estar presente en San Antonio pero no me aseguraba. Bueno Sebastián como vino esta campaña sobre todo acompañando referentes locales como es el caso de PAN? Bien a ver una campaña que todos coincidimos que ha estado bastante fría no por el clima sino porque nos ha tenido el entusiasmo y la energía que habían tenido otras campañas anteriores los procesos de interna pero creo que ahora en el correr de la semana ha llegado cercano a la fecha de votar va tomando una temperatura va a endurecerse el debate va a ser una cuestión más picante dentro de los partidos y fuera de los partidos. Acompañar a los compañeros no solamente es algo que nos da mucho placer porque creo que hacemos la política con afecto acompañar a Amazons implica eso también porque es parte de la familia de la 33 y con el hemos construido ya un largo camino y muchas cosas juntos pero también es parte de la obligación de lo que tenemos que hacer venir a poner la oreja escuchar a los vecinos aprender conocer son cosas que nos preocupan siempre. ¿Qué es lo que tiene particularidad la precandidatura de Laura Raffo en particular dentro del partido nacional? Laura le ofrece primero una persona que no viene de la tradición política que estamos acostumbrados le ofrece la frescura las aptitudes la capacidad que ella tiene y que lo ha demostrado en el ámbito privado también viene representando a un género que se está abriendo camino dentro de lo que es la política a nivel mundial y a nivel nacional Bueno nosotros reconocemos a lo largo de la historia las diferencias que ha habido con respecto a la mujer y las injusticias que han habido en este país con abrir esas puertas y darle los lugares que se merecen no que le corresponden sino que se merecen también y eso para nosotros es una bandera que venimos llevando adelante hace mucho tiempo Y Laura una visión de futuro ¿no? una visión de futuro una visión de país para realizar este segundo proceso de transformaciones que el país necesita creemos que es la que le puede dar la mejor continuidad a este gobierno que ha sido exitoso por lo menos para nosotros ha sido exitoso Sebastián al margen de la interna nacionalista en estas elecciones se mira con cierta expectativa a las internas de otras tiendas es decir también hay mujeres que compiten dentro de otras colectividades políticas Si uno siempre está mirando esto a ver estás orejeando tu propia cartel estás chumeando la del vecino y siempre porque hay un día después desde la interna que ahí nos une una misma bandera y ahí si los adversarios pasan a ser los de los otros partidos adversarios bien vistos o sea esto no es contra nadie esto simplemente es la defensa de las ideas y uno trata de defender su propia idea y su propia bandera pero siempre estamos mirando todo ¿no? estamos mirando permanentemente porque también se está poniéndote la juicio lo que ha sido este gobierno lo que han sido gobiernos anteriores unos defienden otros atacan si lo hablamos fútbolísticamente nosotros queremos conservar el resultado que ha sido bueno y otros quieren revertir el partido y bueno entonces siempre estás midiéndote y en un debate sobre todo virtual o a través de los medios después nos vamos a encontrar con un debate mucho más profundo",,1,0,1,1,0,1,
1581746409273278,"Este miércoles esperamos a @alvarodelgadouy en Rivera Los invitamos a que el domingo 30 voten a Álvaro Delgado y Gerardo Amarilla con la lista 15, la lista del pueblo.",,0,0,0,0,1,1,
1585839675344378,"""🎥💬 ¿Sabías esto sobre nuestras contribuciones?\n\nEstamos cuestionando cómo se utilizan los aportes que hacemos a la seguridad social. ¿Es justo que nuestro dinero financie obras con exoneraciones a las grandes empresas y bonos del tesoro? 🤔\n\n🔍 Además, más de 300.000 trabajadores enfrentaron decisiones sobre leyes que parecen improvisadas y van en contra de nuestros derechos. ¡Es hora de entender las implicaciones legales!\n\n💡 El Estado está transfiriendo su responsabilidad a privados que lucran con nuestros aporte."" A nosotros no nos parece correcto que el aporte que nosotros como trabajadores hacemos a la seguridad social sea utilizado para comprar bonos del tesoro, para obras públicas y todo lo demás. Porque yendo muy a la cortita, la cuestión es que las cintas las cortan los políticos y la plata la ponemos... Hay 300 mil trabajadores que tenían la opción de deshacer la opción del artículo 8, que no es favorable en muchos casos, que la ley 20.130 tuvo que votar este aditivo la 20.209, que no se habían dado cuenta, que fue una improvisación. Eso nos gustaría saberlo desde el punto de vista legal, porque para nosotros acá hay un derecho concebido que termina perdiéndose en una norma que va en contra de los intereses de los trabajadores. Lo otro que para nosotros es muy importante, pero muy importante, es que consolidar el sistema mixto para todos los trabajadores de este país, caja bancaria, policial, militar y todo lo demás, no es un concepto de justicia, es un concepto de que el Estado como intervencionista de las políticas públicas se quita cierta responsabilidad trasladándosela a un negocio privado que lucra con el dinero de los trabajadores.",,0,1,0,1,0,0,
1585925218666478,"[""🎙️ Mario Ayala referente y candidato de la lista 40, responde a las preguntas más difíciles en una entrevista reveladora que no esquiva los temas más delicados.\n\n🔥 Escándalo Caram-Do Santos, la problemática de Artigas y las soluciones reales que el equipo de la lista 40 propone. \n\nTodo esto y más en una conversación que no deja espacio para la duda.\n\n💬 Mario Ayala no se guardó nada: desde los desafíos que enfrenta nuestro departamento hasta los proyectos concretos que la lista 40 lidera para devolverle a Artigas su lugar.\n\n🌟 Este 27 de octubre, vota por la solución y el cambio.\n ✅Vota lista 40 ✅\nvota Álvaro Delgado Presidente.\n\n👉 Haz clic para ver la entrevista completa en YouTube \ny conoce cómo podemos llevar a Artiga al Futuro\n👉 https://www.youtube.com/watch?v=UutUZJUICtk"",""🎙️ Mario Ayala referente y candidato de la lista 40, responde a las preguntas más difíciles en una entrevista reveladora que no esquiva los temas más delicados.\n\n🔥 Escándalo Caram-Do Santos, la problemática de Artigas y las soluciones reales que el equipo de la lista 40 propone. \n\nTodo esto y más en una conversación que no deja espacio para la duda.\n\n💬 Mario Ayala no se guardó nada: desde los desafíos que enfrenta nuestro departamento hasta los proyectos concretos que la lista 40 lidera para devolverle a Artigas su lugar.\n\n🌟 Este 27 de octubre, vota por la solución y el cambio.\n ✅Vota lista 40 ✅\nvota Álvaro Delgado Presidente.\n\n👉 Haz clic para ver la entrevista completa en YouTube \ny conoce cómo podemos llevar a Artiga al Futuro\n👉 https://www.youtube.com/watch?v=UutUZJUICtk"",""🎙️ Mario Ayala referente y candidato de la lista 40, responde a las preguntas más difíciles en una entrevista reveladora que no esquiva los temas más delicados.\n\n🔥 Escándalo Caram-Do Santos, la problemática de Artigas y las soluciones reales que el equipo de la lista 40 propone. \n\nTodo esto y más en una conversación que no deja espacio para la duda.\n\n💬 Mario Ayala no se guardó nada: desde los desafíos que enfrenta nuestro departamento hasta los proyectos concretos que la lista 40 lidera para devolverle a Artigas su lugar.\n\n🌟 Este 27 de octubre, vota por la solución y el cambio.\n ✅Vota lista 40 ✅\nvota Álvaro Delgado Presidente.\n\n👉 Haz clic para ver la entrevista completa en YouTube \ny conoce cómo podemos llevar a Artiga al Futuro\n👉 https://www.youtube.com/watch?v=UutUZJUICtk""] decirlo como una crítica bueno no pasa nada la gente lo va a olvidar pero es otra cosa es decirlo como una estrategia a bien pero es una ofensa que nos hace nuestra pide me explico a lo que voy si desde el partido nacional se dice que la ciudadanía esto lo va a olvidar y se apela a que van a llegar a cierta cantidad de votantes este es una estrategia y no es una crítica puede ser puede ser pero estoy hablando de la gente que nos dice eso como ofensa yo lo tomo como una ofensa porque no se miran ellos reitero porque han pasado y acá hemos tenido pasado gobiernos han tenido hechos de corrupción mucho más grave de la tía o de mayor dimensión y los propios dirigentes del frente amplio han dicho que ponen una adera y la gente va a votar en la derivada entonces que no nos vengan a ofender a nosotros diciendo de que como es artigas no pasa nada",,1,0,1,1,1,0,
1586666768933372,"""Mario Predebon, a un paso del cambio\n\n💬 \""El recibimiento de la gente ha sido espectacular, porque saben quiénes somos. \n\nEsta Lista 40 está formada por personas de confianza, de compromiso, y de verdadera vocación por el cambio. \n\nArtigas merece una nueva oportunidad, y eso es lo que la 40 representa.\n\nEste 27 de octubre, elegí lo mejor para Artigas. ¡Votá la 40!\""\n\n ✅Vota lista 40, ✅ \nla lista del Cambio y la Renovación para Artigas. \n💪 Vota Álvaro Delgado PRESIDENTE\n#Lista40Artigas #MarioPredebon #CambioYA #RepresentacionReal #DelgadoPresidente #InversionesParaArtigas #FuturoConProgreso #ArtigasSeTransforma"" y el recibimiento que tenemos es algo espectacular, la gente sabe quién somos nosotros, quién es esta nueva lista 40, quién es esa fórmula, la gente que integra, toda la gente que está atrás, son gente de gente de confianza que transmiten, transmiten confianza, transmiten compromiso, transmiten muchas cosas que otros te diría que pocos tienen lo que nosotros tenemos.",,1,0,1,0,1,0,
1586876735431412,"Trabajando en los últimos detalles, así está quedando el nuevo Teatro Municipal “15 de Febrero”",,1,0,0,1,0,0,
1587957761782229,Recorrida por Quebracho. #christianestápreparado Canamore,,0,0,0,0,0,1,
1592705191291441,"Más derechos. Menos retrocesos. El 30 de junio vamos con Carolina Presidenta. Vamos por ESA!, Más derechos. Menos retrocesos. El 30 de junio vamos con Carolina Presidenta. Vamos por ESA! ¿Está difícil la cosa? Difícil no, está terrible. Encima ahora nos quieren seguir sacando derechos. Y acá los que ganan son los mismos de siempre. A nosotros nos rebajaron los salarios. Achigaron las jubilaciones y nos van a seguir sacando beneficios. Tenés razón, nos impusieron una reforma de la seguridad social. Una reforma de la educación. No hay medicamento. Yo nunca pensé que iba a haber un retroceso tan grande en los derechos como este. Éramos ejemplo en el mundo. Esto no da para más. Acá hay que cambiar la pisada. Volver a serlo. Y hacerlo mejor.",,0,1,0,1,1,0,
1595310784648290,"📢 ¡Ponete #La10! El 30 de junio votá colorado. 🚩Walter Verri. Seguridad para Gobernar. #VamosPaysandú Soy Ricardo Molineli. Estoy junto a Walter Berry y Tabaré Viera, quienes han sido probados y honestos en su gestión pública en beneficio de la gente. Eso nos da confianza y seguridad hacia el futuro. Levantemos la bandera del Partido Colorado y votemos las listas 10 y 10-25 el próximo 30 de junio. El 30 de junio, sumate. Vamos, País Andú. Lista 10 y 1025. Walter Berry, Ricardo Molineli, Tabaré Viera. Seguridad para gobernar.",,1,0,1,0,1,0,
1596738604549639,"""Este 22 de octubre, ¡nos juntamos para ganar!🤩La victoria del 27 se construye con la fuerza de la militancia y la unidad del Frente Amplio. Sumate al Gran Acto Final en el Parque Batlle, este martes 22 de octubre a las 19 hs.🎶Tocan: La Deskarga y Ruben Rada. 🎤Hablan: Yamandú y Carolina.Juntas y juntos, vamos a celebrar el camino hacia el triunfo. ¡Porque con el Frente, gana la gente! ✊🔴🔵⚪"" Porque el frente es amplio, porque con el frente gana la gente y porque nos va mejor cuando estamos juntos. Este martes 22 de octubre a las 19 horas, unite al gran acto final en el Parque Valle. Toca la descarga y Rubén Rada. Hablan Chamandú y Carolina. Gran acto final del frente. Chamandú Presidente.",,0,0,0,0,1,1,
1597202830877287,"{} Sin duda ver esto de bordado de gente a mí me llena de orgullo. Realmente estaba ahí atrás y los ojos se me llenaban de lágrimas. Porque siempre digo una cosa, la política hay que hacerla con el corazón. Así que compañeros, solo pedirle el último fuerte. Vamos a trabajar, vamos a pelear por cada indeciso. Vamos a ir a buscar a cada casa, porteras, porteras, barrios, barrios. No dejemos a ningún floridense sin llegar con la lista. Nos estamos jugando en los destinos del país en los últimos cinco años. Y en los destinos del país tienes que ser con la bandera de la de 62. La que está planeando, la de Pájaros, la de Luis, la de Álvaro, la de Conchitos y la de Conchutene. ¡Viva el partido nacional! ¡Viva la 62! ¡Viva el partido!",,1,0,1,0,0,1,
1599803840581953,"Cosse y Orsi son la misma cosa. #GurméndezPresidente #VaEnSerio Mujica dice que a Carolina Coce no la conocen en el interior. Bueno, esto en Montevideo, esto es Carolina Coce. Pero aquellos canelones, eso es amandúor si... La misma cosa, son la misma cosa, así es como quieren gobernar todo el Uruguay.",,0,1,1,0,0,0,
1600962257297429,"""Uruguay va para adelante 🇺🇾 , no retrocede! \n\nPedí #lalistadelgobierno al WhatsApp 092 668 044 📲\n\n#reelegíunbuengobierno con @unnuevodiputado 💪🏻""",,0,0,0,0,1,0,
1606495646861961,"Te gustaría ver un intendente y un diputado trabajando juntos por el departamento? Eso es lo que te proponemos con la 30 y la 40, la lista de Diego y el Dr. Grezzi #eselmomentodeFlores ¿Te gustaría ver un intendente y un diputado trabajando juntos por el departamento? Eso es lo que te proponemos. Con la 30 y la 40. La lista de Diego y el doctor Greci.",,1,0,0,1,0,0,
1607085490220328,"[""Este 27, Votá la 77💛\n Yamandú-Lustemberg-Ortuño🔴🔵⚪️"",""Este 27, Votá la 77💛\n Yamandú-Lustemberg-Ortuño🔴🔵⚪️"",""Este 27, Votá la 77💛\n Yamandú-Lustemberg-Ortuño🔴🔵⚪️""]",,1,0,0,0,1,0,
1607194483566264,Espacio contratado Formula Frente Amplio mañana en Tala CANELONES YAMANDÚ y CAROLINA en TALA Domingo 13 de octubre 15:30 hs Barriada 18 de Julio y J. A. Camejo 16:00 hs Acto Av. Artigas e I. de León YAMANDÚ PRESIDENTE CAROLINA VICEPRESIDENTA,,0,0,0,0,1,1,
1607604116456630,"""Este 27 de octubre votamos a conciencia.\nReelegí un Gobierno que siga creando oportunidades para todos los uruguayos. \n#VamosParaAdelante \n#reelegiunbuengobierno"" Este 27 de octubre, todos los uruguayos decidimos nuestro futuro. Si avanzamos y continuamos ordenando la economía, creando empleo, transformando la educación y combatiendo a la delincuencia, o retrocedemos y volvemos al despilfarro, a la destrucción del empleo, a quitarle el apoyo a la policía, o peor aún, a entregarle la educación de nuestros hijos a los sindicatos. Votemos a conciencia, votemos con responsabilidad, votemos por solidaridad a los que van a sufrir las consecuencias. Relijamos un gobierno que siga creando oportunidades para todos los uruguayos.",,0,1,0,1,1,0,
1608898919970397,"[""La Lista Ojeda 600 es Renovación y Batllismo en acción"",""La Lista Ojeda 600 es Renovación y Batllismo en acción"",""La Lista Ojeda 600 es Renovación y Batllismo en acción""] Somos una fórmula de renovación, no hay duda. Uno experto y maneja el tema de seguridad, el tema que más preocupa a los uruguayos. El otro junto a un gran equipo, logramos que la transformación educativa iniciara, luego de tanto tiempo que se decía que había que empezar a cambiar la educación. Y hoy es una realidad y la educación está cambiando. Cuando nosotros llegamos, había siete liceos de tiempo completo. Cuando termine esta administración va a haber más de 60 UTI y liceo de tiempo completo. Pero no nos quedamos ahí. ¿Saben lo que estamos diciendo? Vamos por 80 UTI y liceo más de tiempo completo. Y atúnate al compromiso de este año. Y vamos a universalizar y vamos a poner la obligatoriedad en la educación de tres años porque sabemos que en los primeros años de vida es crucial. Por eso vamos a mejorar la salud, vamos a establecer seguimiento y atención efectivo de todos aquellos niños que nacen en el país, sobre todo aquellos que tienen condiciones disminuidas o vulneradas en función de ese seguimiento, de ese acompañamiento, de ese cuidado y de esa educación que tienen que tener.",,1,0,1,1,0,0,
1611152596503817,"[""Reelegí un buen gobierno ✔ ✔"",""Reelegí un buen gobierno ✔ ✔""] Álvaro conoce el país como nadie, lo ha recorrido una y otra vez. Conoce cada departamento, conoce su dirigente y conoce las preocupaciones de la gente, que no es común en todo el espectro político, en todos los candidatos que hoy vemos. Y además, en la acción de gobierno, en la posibilidad de gobernar, ha entendido claramente las necesidades de cada departamento y ha articulado muy bien con las 19 intendencias porque conocía la realidad de esa recorrida que habitualmente hacía.",,1,0,1,0,1,0,
1612557702937796,"""📍 En Cerro Largo, este 27 de Octubre, Dr. John Kennedy Rodríguez los invita a votar la lista 10 del Partido Colorado. 🗳️\n👤 Pedro Bordaberry al Senado y Andrés Ojeda a la Presidencia. 🇺🇾\nEl Camino Seguro… 🚀"" Podemos vivir en un Uruguay más seguro, no tengas dudas. Podemos hacer muchas cosas, combatir el narcotráfico. Podemos crear un Instituto Nacional de Rehabilitación fuera del Ministerio del Interior. Tenemos que invertir más en la infraestructura, tenemos que terminar con el lavado de activos. Podemos tener una estrategia más fuerte en materia de combate a la inseguridad. No es presión, sí, pero antes es prevención y disuasión y mucha rehabilitación. Tenemos mucho para hacer. Si lo hacemos y trabajamos bien en cinco años, no tengas dudas que la damos vuelta.",,1,0,0,1,0,0,
